Material;Material Group;Billing doc. date;Billing doc. date;Requested Del  date;Planned delivery dt;Planned GI date;Actual PGI Date;Business Group;Business Group1;Market Segment;Market Segment1;End Use;End Use1;Commodity Code;Region;Region1;Sales document;Sales doc. type;Plant;Order Priority;Payment Terms;Stocking Strategy;Actual Billed Qty;Bulk Ex Work Price;Bulk Ex Works Value;Net value Price;Net value;Invoice Price;Mtl. Inv. Value (S3);Material Cost per KG;L&O Cost per kg;Total Cost  per kg; Process L&O per Kg;Exchange Rate to USD;Currency;Costing Lot Size;Special Procurement Plant;Overhead Group;IPI %;II %
LZ85\SOH6B;LZ85;10/22/2020;10/01/2020;10/15/2020;10/15/2020;10/15/2020;10/22/2020;CA;Performance Coatings;O5;Colorants;O5;Particle Dispersions;3907.99.91;BR/SP;São Paulo;3626570;ZOR;P105;BRONZE;N45;STOCK ITEM;180,0 KG;58,9 BRL / KG;10.602,13 BRL;60,64 BRL;10.914,66 BRL;83,35 BRL;15.002,96 BRL;53,419;4,556;57,975;0;0,1815;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;10/22/2020;10/01/2020;10/22/2020;10/22/2020;10/22/2020;10/22/2020;CA;Performance Coatings;O5;Colorants;O5;Particle Dispersions;3907.99.91;BR/SP;São Paulo;3626571;ZOR;P105;BRONZE;N45;STOCK ITEM;180,0 KG;58,9 BRL / KG;10.602,13 BRL;60,64 BRL;10.914,66 BRL;83,35 BRL;15.002,96 BRL;53,419;4,556;57,975;0;0,1815;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;10/28/2020;10/01/2020;10/29/2020;10/29/2020;10/28/2020;10/28/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/PR;Paraná;3639836;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;80,0 KG;83,3 BRL / KG;6.667,21 BRL;86,83 BRL;6.946,10 BRL;100,09 BRL;8.007,04 BRL;53,419;4,556;57,975;0;0,1815;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;10/30/2020;10/01/2020;11/03/2020;11/03/2020;10/30/2020;10/30/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SC;Santa Catarina;3628458;ZOR;T558;BRONZE;N45;STOCK ITEM;100,0 KG;107,6 BRL / KG;10.757,23 BRL;111,86 BRL;11.185,84 BRL;128,94 BRL;12.894,34 BRL;53,0795;4,556;57,6355;0;0,1815;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;11/05/2020;11/01/2020;10/29/2020;10/29/2020;10/29/2020;11/05/2020;CA;Performance Coatings;O5;Colorants;O5;Particle Dispersions;3907.99.91;BR/SP;São Paulo;3626572;ZOR;P105;BRONZE;N45;STOCK ITEM;180,0 KG;59,9 BRL / KG;10.777,17 BRL;61,64 BRL;11.094,83 BRL;84,73 BRL;15.250,64 BRL;61,0895;4,7765;65,866;0;0,17906;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;11/09/2020;11/01/2020;11/09/2020;11/10/2020;11/09/2020;11/09/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3643262;ZOR;P105;BRONZE;CIA;STOCK ITEM;60,0 KG;63,2 BRL / KG;3.792,67 BRL;65,43 BRL;3.925,81 BRL;89,94 BRL;5.396,30 BRL;61,0895;4,7765;65,866;0;0,17906;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;11/17/2020;11/01/2020;11/18/2020;11/18/2020;11/17/2020;11/17/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3646619;ZOR;P105;BRONZE;N45;STOCK ITEM;20,0 KG;89,1 BRL / KG;1.781,63 BRL;92,88 BRL;1.857,65 BRL;127,67 BRL;2.553,46 BRL;61,0895;4,7765;65,866;0;0,17906;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;11/19/2020;11/01/2020;11/19/2020;11/19/2020;11/19/2020;11/19/2020;CA;Performance Coatings;O5;Colorants;O5;Particle Dispersions;3907.99.91;BR/SP;São Paulo;3647047;ZOR;P105;BRONZE;N45;STOCK ITEM;180,0 KG;55,7 BRL / KG;10.020,17 BRL;57,31 BRL;10.315,55 BRL;78,77 BRL;14.179,45 BRL;61,0895;4,7765;65,866;0;0,17906;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;11/25/2020;11/01/2020;11/26/2020;11/26/2020;11/25/2020;11/25/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3651242;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;160,0 KG;81,3 BRL / KG;13.010,70 BRL;84,68 BRL;13.548,10 BRL;116,39 BRL;18.622,83 BRL;61,0895;4,7765;65,866;0;0,17906;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;11/26/2020;11/01/2020;11/26/2020;11/26/2020;11/26/2020;11/26/2020;CA;Performance Coatings;O5;Colorants;O5;Particle Dispersions;3907.99.91;BR/SP;São Paulo;3647048;ZOR;P105;BRONZE;N45;STOCK ITEM;180,0 KG;56,3 BRL / KG;10.129,01 BRL;57,93 BRL;10.427,58 BRL;79,63 BRL;14.333,44 BRL;61,0895;4,7765;65,866;0;0,17906;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;11/26/2020;11/01/2020;11/27/2020;11/27/2020;11/26/2020;11/26/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3651326;ZOR;P105;BRONZE;N30;STOCK ITEM;20,0 KG;83,3 BRL / KG;1.665,63 BRL;86,22 BRL;1.724,43 BRL;118,52 BRL;2.370,35 BRL;61,0895;4,7765;65,866;0;0,17906;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;12/01/2020;12/01/2020;12/02/2020;12/02/2020;12/01/2020;12/01/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SC;Santa Catarina;3628460;ZOR;T558;BRONZE;N45;STOCK ITEM;100,0 KG;99,2 BRL / KG;9.922,16 BRL;103,18 BRL;10.317,50 BRL;118,93 BRL;11.893,37 BRL;64,9375;4,6815;69,619;0;0,18297;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;12/17/2020;12/01/2020;12/18/2020;12/18/2020;12/17/2020;12/17/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3659195;ZOR;P105;BRONZE;CIA;STOCK ITEM;40,0 KG;56,2 BRL / KG;2.247,74 BRL;58,17 BRL;2.326,64 BRL;79,95 BRL;3.198,14 BRL;65,277;4,6815;69,9585;0;0,18291;BRL;1;T163;0;5;14
LZ85\SOH6B;LZ85;12/22/2020;12/01/2020;01/08/2021;12/22/2020;12/22/2020;12/22/2020;CA;Performance Coatings;C5;Paints & Coatings;K4;Gen Industrial Ctgs;3907.99.91;BR/SP;São Paulo;3659618;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;160,0 KG;77,6 BRL / KG;12.417,53 BRL;80,40 BRL;12.863,43 BRL;110,51 BRL;17.681,70 BRL;65,277;4,6815;69,9585;0;0,18291;BRL;1;T163;0;5;14
LZ86\SOH6B;LZ86;03/01/2018;03/01/2018;03/02/2018;03/02/2018;03/01/2018;03/01/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3907.99.99;BR/SP;São Paulo;3125011;ZOR;P105;FIRST DI;N30;NON-STOCK ITEM;20,0 KG;56,2 BRL / KG;1.124,67 BRL;58,56 BRL;1.171,26 BRL;80,50 BRL;1.609,97 BRL;43,6365;3,5515;47,188;0;0,3121;BRL;1;T163;0;5;14
LZ86\SOH6B;LZ86;05/17/2018;05/01/2018;05/27/2018;05/18/2018;05/17/2018;05/17/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3907.99.99;BR/SP;São Paulo;3125176;ZOR;P105;FIRST DI;N30;NON-STOCK ITEM;20,0 KG;63,8 BRL / KG;1.275,58 BRL;66,42 BRL;1.328,42 BRL;91,30 BRL;1.826,01 BRL;46,4765;3,8;50,2765;0;0,29416;BRL;1;T163;0;5;14
LZ86\SOH6B;LZ86;07/23/2018;07/01/2018;06/13/2018;07/24/2018;07/23/2018;07/23/2018;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3907.99.99;BR/SP;São Paulo;3148971;ZOR;P105;FIRST DI;N30;NON-STOCK ITEM;40,0 KG;65,5 BRL / KG;2.619,80 BRL;68,21 BRL;2.728,30 BRL;93,76 BRL;3.750,25 BRL;52,8095;3,927;56,7365;0;0,26891;BRL;1;T163;0;5;14
LZ86\SOH6B;LZ86;07/31/2019;07/01/2019;08/09/2019;08/01/2019;07/31/2019;07/31/2019;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3907.99.99;BR/SP;São Paulo;3433282;ZOR;P105;GOLD;N60;NON-STOCK ITEM;20,0 KG;65,1 BRL / KG;1.302,60 BRL;69,09 BRL;1.381,85 BRL;94,97 BRL;1.899,45 BRL;56,826;3,3575;60,1835;0;0,25512;BRL;1;T163;0;5;14
LZ86\SOH6B;LZ86;01/31/2020;01/01/2020;02/03/2020;02/03/2020;01/31/2020;01/31/2020;CA;Performance Coatings;C8;Plastics & Composite;O1;Thermoplastics;3907.99.99;BR/SP;São Paulo;3514917;ZOR;P105;GOLD;N60;NON-STOCK ITEM;20,0 KG;73,1 BRL / KG;1.461,45 BRL;77,52 BRL;1.550,37 BRL;106,55 BRL;2.131,08 BRL;59,121;3,704;62,825;0;0,24255;BRL;1;T163;0;5;14
LZ86\SOH6B;LZ86;03/24/2020;03/01/2020;03/01/2020;03/25/2020;03/24/2020;03/24/2020;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3907.99.99;BR/SP;São Paulo;3531787;ZOR;P105;BRONZE;N30;NON-STOCK ITEM;20,0 KG;88,1 BRL / KG;1.761,11 BRL;91,70 BRL;1.834,04 BRL;126,05 BRL;2.521,03 BRL;63,746;3,969;67,715;0;0,23204;BRL;1;T163;0;5;14
LZ86\SOH6B;LZ86;04/30/2020;04/01/2020;04/20/2020;05/04/2020;04/30/2020;04/30/2020;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3907.99.99;BR/SP;São Paulo;3569021;ZOR;P105;BRONZE;N30;NON-STOCK ITEM;20,0 KG;94,1 BRL / KG;1.881,97 BRL;98,00 BRL;1.959,92 BRL;134,70 BRL;2.694,05 BRL;67,3395;4,1855;71,525;0;0,21144;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;01/12/2018;01/01/2018;01/15/2018;01/15/2018;01/12/2018;01/12/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3089240;ZOR;P105;FIRST DI;N30;STOCK ITEM;60,0 KG;77,7 BRL / KG;4.659,03 BRL;80,37 BRL;4.822,20 BRL;110,47 BRL;6.628,45 BRL;67,3155;6,3245;73,64;0;0,30448;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;03/02/2018;03/01/2018;03/05/2018;03/05/2018;03/02/2018;03/02/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3127028;ZOR;P105;FIRST DI;N30;STOCK ITEM;20,0 KG;110,8 BRL / KG;2.215,55 BRL;114,12 BRL;2.282,45 BRL;156,87 BRL;3.137,39 BRL;63,491;6,477;69,968;0;0,31087;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;03/08/2018;03/01/2018;03/09/2018;03/09/2018;03/08/2018;03/08/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3131295;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;82,5 BRL / KG;3.299,26 BRL;83,74 BRL;3.349,68 BRL;115,11 BRL;4.604,36 BRL;63,491;6,477;69,968;0;0,31087;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;03/20/2018;03/01/2018;03/21/2018;03/21/2018;03/20/2018;03/20/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3140188;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;84,0 BRL / KG;3.359,85 BRL;85,28 BRL;3.411,18 BRL;117,22 BRL;4.688,92 BRL;63,491;6,477;69,968;0;0,31087;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;04/04/2018;04/01/2018;04/05/2018;04/05/2018;04/04/2018;04/04/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3150988;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;84,6 BRL / KG;3.383,12 BRL;85,87 BRL;3.434,81 BRL;118,03 BRL;4.721,39 BRL;64,098;6,6825;70,7805;0;0,30379;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;04/19/2018;04/01/2018;04/20/2018;04/20/2018;04/19/2018;04/19/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3162772;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;86,4 BRL / KG;3.455,14 BRL;87,70 BRL;3.507,94 BRL;120,55 BRL;4.821,91 BRL;64,098;6,6825;70,7805;0;0,30379;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;04/23/2018;04/01/2018;04/24/2018;04/24/2018;04/23/2018;04/23/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3165095;ZOR;P105;FIRST DI;N30;STOCK ITEM;60,0 KG;82,0 BRL / KG;4.918,64 BRL;84,85 BRL;5.090,91 BRL;116,63 BRL;6.997,81 BRL;64,098;6,6825;70,7805;0;0,30379;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;05/03/2018;05/01/2018;05/04/2018;05/04/2018;05/03/2018;05/03/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3172380;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;90,4 BRL / KG;3.616,46 BRL;91,79 BRL;3.671,72 BRL;126,18 BRL;5.047,05 BRL;66,61;6,931;73,541;0;0,29236;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;05/11/2018;05/01/2018;05/14/2018;05/14/2018;05/11/2018;05/11/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3178195;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;90,8 BRL / KG;3.630,86 BRL;92,16 BRL;3.686,34 BRL;126,68 BRL;5.067,13 BRL;66,61;6,931;73,541;0;0,29236;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;05/17/2018;05/01/2018;05/18/2018;05/18/2018;05/17/2018;05/17/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3183146;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;93,9 BRL / KG;3.757,14 BRL;95,36 BRL;3.814,55 BRL;131,08 BRL;5.243,38 BRL;66,61;6,931;73,541;0;0,29236;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;06/05/2018;06/01/2018;06/06/2018;06/06/2018;06/05/2018;06/05/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3196036;ZOR;P105;FIRST DI;N15;STOCK ITEM;60,0 KG;95,5 BRL / KG;5.730,81 BRL;96,97 BRL;5.818,38 BRL;133,30 BRL;7.997,77 BRL;70,015;6,97;76,985;0;0,27865;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;06/25/2018;06/01/2018;06/26/2018;06/26/2018;06/25/2018;06/25/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3210295;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;96,1 BRL / KG;3.845,02 BRL;97,59 BRL;3.903,77 BRL;134,15 BRL;5.366,01 BRL;70,015;6,97;76,985;0;0,27865;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;07/04/2018;07/01/2018;07/05/2018;07/05/2018;07/04/2018;07/04/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3212982;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;99,3 BRL / KG;3.973,26 BRL;100,85 BRL;4.033,97 BRL;138,62 BRL;5.544,98 BRL;74,543;7,162;81,705;0;0,26786;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;07/04/2018;07/01/2018;07/05/2018;07/05/2018;07/04/2018;07/04/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3217309;ZOR;P105;FIRST DI;N30;STOCK ITEM;20,0 KG;132,2 BRL / KG;2.643,42 BRL;136,16 BRL;2.723,25 BRL;187,16 BRL;3.743,29 BRL;74,543;7,162;81,705;0;0,26786;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;07/13/2018;07/01/2018;07/16/2018;07/16/2018;07/13/2018;07/13/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3224185;ZOR;P105;FIRST DI;N15;STOCK ITEM;20,0 KG;98,4 BRL / KG;1.968,45 BRL;99,93 BRL;1.998,53 BRL;137,36 BRL;2.747,12 BRL;74,543;7,162;81,705;0;0,26786;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;07/23/2018;07/01/2018;07/24/2018;07/24/2018;07/23/2018;07/23/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3224186;ZOR;P105;FIRST DI;N15;STOCK ITEM;20,0 KG;96,5 BRL / KG;1.929,10 BRL;97,93 BRL;1.958,58 BRL;134,61 BRL;2.692,21 BRL;74,543;7,162;81,705;0;0,26786;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;08/02/2018;08/01/2018;08/03/2018;08/03/2018;08/02/2018;08/02/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3238592;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;95,7 BRL / KG;3.827,43 BRL;97,15 BRL;3.885,93 BRL;133,54 BRL;5.341,47 BRL;74,9385;6,9515;81,89;0;0,2689;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;08/21/2018;08/01/2018;08/21/2018;08/22/2018;08/21/2018;08/21/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/PR;Paraná;3249886;ZOR;P105;FIRST DI;N45;STOCK ITEM;20,0 KG;102,8 BRL / KG;2.056,03 BRL;107,25 BRL;2.145,00 BRL;123,63 BRL;2.472,63 BRL;74,9385;6,9515;81,89;0;0,2689;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;08/30/2018;08/01/2018;08/31/2018;08/31/2018;08/30/2018;08/30/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3258109;ZOR;P105;FIRST DI;N15;STOCK ITEM;20,0 KG;105,5 BRL / KG;2.110,83 BRL;107,15 BRL;2.143,09 BRL;147,29 BRL;2.945,83 BRL;74,9385;6,9515;81,89;0;0,2689;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;09/10/2018;09/01/2018;09/11/2018;09/11/2018;09/10/2018;09/10/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3263031;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;105,8 BRL / KG;4.232,55 BRL;107,43 BRL;4.297,24 BRL;147,67 BRL;5.906,85 BRL;77,987;7,515;85,502;0;0,25315;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;09/19/2018;09/01/2018;09/20/2018;09/20/2018;09/19/2018;09/19/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3271192;ZOR;P105;FIRST DI;N30;STOCK ITEM;20,0 KG;140,5 BRL / KG;2.809,75 BRL;144,73 BRL;2.894,60 BRL;198,94 BRL;3.978,83 BRL;77,987;7,515;85,502;0;0,25315;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;09/25/2018;09/01/2018;09/26/2018;09/26/2018;09/25/2018;09/25/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3275053;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;103,6 BRL / KG;4.144,23 BRL;105,19 BRL;4.207,56 BRL;144,59 BRL;5.783,59 BRL;77,987;7,515;85,502;0;0,25315;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;10/08/2018;10/01/2018;10/09/2018;10/09/2018;10/08/2018;10/08/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3283877;ZOR;P105;FIRST DI;N15;STOCK ITEM;20,0 KG;98,8 BRL / KG;1.975,39 BRL;100,28 BRL;2.005,57 BRL;137,84 BRL;2.756,80 BRL;86,0015;7,662;93,6635;0;0,24465;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;10/15/2018;10/01/2018;10/16/2018;10/16/2018;10/15/2018;10/15/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3288033;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;95,6 BRL / KG;3.824,27 BRL;97,07 BRL;3.882,71 BRL;133,43 BRL;5.337,06 BRL;86,0015;7,662;93,6635;0;0,24465;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;10/16/2018;10/01/2018;10/17/2018;10/17/2018;10/16/2018;10/16/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3290344;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;95,3 BRL / KG;3.811,14 BRL;96,73 BRL;3.869,39 BRL;132,97 BRL;5.318,74 BRL;86,0015;7,662;93,6635;0;0,24465;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;10/24/2018;10/01/2018;10/25/2018;10/25/2018;10/24/2018;10/24/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3295584;ZOR;P105;BRONZE;N15;STOCK ITEM;40,0 KG;94,6 BRL / KG;3.785,42 BRL;96,08 BRL;3.843,27 BRL;132,07 BRL;5.282,85 BRL;86,0015;7,662;93,6635;0;0,24465;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;11/05/2018;11/01/2018;11/06/2018;11/06/2018;11/05/2018;11/05/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3302903;ZOR;P105;FIRST DI;N15;STOCK ITEM;20,0 KG;94,4 BRL / KG;1.887,23 BRL;95,80 BRL;1.916,06 BRL;131,69 BRL;2.633,77 BRL;84,019;6,7845;90,8035;0;0,26047;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;11/12/2018;11/01/2018;11/13/2018;11/13/2018;11/12/2018;11/12/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3307551;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;95,7 BRL / KG;3.829,01 BRL;97,19 BRL;3.887,52 BRL;133,59 BRL;5.343,67 BRL;84,019;6,7845;90,8035;0;0,26047;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;11/19/2018;11/01/2018;11/14/2018;11/20/2018;11/19/2018;11/19/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3907.99.91;BR/PR;Paraná;3309116;ZOR;P105;FIRST DI;N30;STOCK ITEM;60,0 KG;90,2 BRL / KG;5.412,17 BRL;92,58 BRL;5.554,98 BRL;106,72 BRL;6.403,44 BRL;84,019;6,7845;90,8035;0;0,26047;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;11/19/2018;11/01/2018;11/20/2018;11/21/2018;11/19/2018;11/19/2018;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3303178;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;95,8 BRL / KG;3.830,88 BRL;97,24 BRL;3.889,42 BRL;133,66 BRL;5.346,28 BRL;84,019;6,7845;90,8035;0;0,26047;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;01/18/2019;01/01/2019;01/21/2019;01/21/2019;01/18/2019;01/18/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3907.99.91;BR/PR;Paraná;3350477;ZOR;P105;FIRST DI;N30;STOCK ITEM;20,0 KG;90,4 BRL / KG;1.807,23 BRL;92,75 BRL;1.854,92 BRL;106,91 BRL;2.138,24 BRL;76,7485;5,823;82,5715;0;0,25809;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;01/29/2019;01/01/2019;01/31/2019;01/31/2019;01/29/2019;01/29/2019;CA;Performance Coatings;1G;Digital Business Dev;G2;Digi Prntg Ctgs;3907.99.91;BR/SP;São Paulo;3357117;ZOR;P105;FIRST DI;N30;STOCK ITEM;20,0 KG;86,9 BRL / KG;1.738,83 BRL;90,05 BRL;1.800,93 BRL;123,78 BRL;2.475,51 BRL;76,7485;5,823;82,5715;0;0,25809;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;02/04/2019;02/01/2019;02/05/2019;02/05/2019;02/04/2019;02/04/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3907.99.91;BR/PR;Paraná;3362013;ZOR;P105;BRONZE;N30;STOCK ITEM;60,0 KG;88,2 BRL / KG;5.292,42 BRL;91,30 BRL;5.477,77 BRL;105,24 BRL;6.314,44 BRL;74,3185;5,9675;80,286;0;0,26241;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;02/04/2019;02/01/2019;02/05/2019;02/05/2019;02/04/2019;02/04/2019;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3362025;ZOR;P105;FIRST DI;N15;STOCK ITEM;40,0 KG;93,7 BRL / KG;3.746,11 BRL;95,08 BRL;3.803,35 BRL;130,70 BRL;5.227,97 BRL;74,3185;5,9675;80,286;0;0,26241;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;02/05/2019;02/01/2019;02/06/2019;02/06/2019;02/05/2019;02/05/2019;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3362992;ZOR;P105;BRONZE;N30;STOCK ITEM;20,0 KG;124,8 BRL / KG;2.496,51 BRL;128,60 BRL;2.571,90 BRL;176,76 BRL;3.535,26 BRL;74,3185;5,9675;80,286;0;0,26241;BRL;1;T163;0;5;14
LZ87\SOH6B;LZ87;03/11/2019;03/01/2019;03/12/2019;03/12/2019;03/11/2019;03/11/2019;CA;Performance Coatings;C6;Printing;B6;UV Inks Core;3907.99.91;BR/SP;São Paulo;3386880;ZOR;P105;BRONZE;N15;STOCK ITEM;20,0 KG;98,7 BRL / KG;1.974,32 BRL;100,22 BRL;2.004,49 BRL;137,77 BRL;2.755,31 BRL;72,5175;5,862;78,3795;0;0,26613;BRL;1;T163;0;5;14
